217.0055 	EXP 	stroop_stim: height = np.float64(0.05)
217.0055 	EXP 	stroop_stim: height = np.float64(0.05)
217.0055 	EXP 	stroop_stim: height = np.float64(0.05)
217.0055 	EXP 	stroop_stim: text = 'red'
217.5065 	INFO 	Keyboard events cleared
217.5062 	EXP 	stroop_stim: autoDraw = True
218.5065 	EXP 	stroop_stim: autoDraw = False
219.0063 	EXP 	stroop_stim: autoDraw = False
219.0063 	EXP 	text: autoDraw = True
219.9956 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'word': 'red', 'color': 'green', 'condition': 'incongruent', 'correct_key': 'g', 'condition_tag': 'STROOP_INCONG', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
220.0061 	EXP 	text: autoDraw = False
220.0061 	EXP 	text: autoDraw = False
220.0061 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
220.0061 	EXP 	stroop_stim: text = 'red'
220.5065 	INFO 	Keyboard events cleared
220.5063 	EXP 	stroop_stim: autoDraw = True
221.5218 	EXP 	stroop_stim: autoDraw = False
222.0061 	EXP 	stroop_stim: autoDraw = False
222.0061 	EXP 	text: autoDraw = True
222.9947 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'word': 'red', 'color': 'red', 'condition': 'congruent', 'correct_key': 'r', 'condition_tag': 'STROOP_CONG', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
223.0051 	EXP 	text: autoDraw = False
223.0051 	EXP 	text: autoDraw = False
223.0051 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
223.0051 	EXP 	stroop_stim: text = 'red'
223.5064 	INFO 	Keyboard events cleared
223.5062 	EXP 	stroop_stim: autoDraw = True
224.5059 	EXP 	stroop_stim: autoDraw = False
225.0059 	EXP 	stroop_stim: autoDraw = False
225.0059 	EXP 	text: autoDraw = True
225.9954 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'word': 'yellow', 'color': 'green', 'condition': 'incongruent', 'correct_key': 'g', 'condition_tag': 'STROOP_INCONG', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
226.0211 	EXP 	text: autoDraw = False
